-92,-12,26,-1,5,0,-91,-10,24,-1,5,0,-88,-10,23,-1,5,0,-70,3,77,-8,-9,1,-65,2,77,-11,-10,1,-65,0,76,-10,-10,2,-65,22,83,-8,5,1,-64,21,84,-7,5,0,-65,27,84,-7,6,1,1
-121,23,36,-27,12,1,-119,24,32,-28,13,2,-119,24,32,-27,13,1,-63,-8,75,-23,2,16,-65,-11,76,-24,3,17,-67,-11,77,-23,5,18,-57,31,68,-18,23,31,-58,27,73,-18,23,31,-61,30,72,-18,23,32,1
-94,0,10,-1,0,0,-96,-3,11,-3,0,0,-93,-1,11,-2,0,0,-55,-12,85,-7,-3,0,-56,-12,87,-8,-4,0,-55,-13,85,-9,-3,0,-66,14,78,-3,4,2,-61,13,80,-2,3,2,-58,13,80,-3,3,2,2
-96,-2,17,-1,0,-1,-95,-6,15,-1,-1,-1,-89,-6,12,-2,-1,0,-56,-11,84,-6,-1,0,-54,-9,83,-7,-2,0,-57,-9,85,-8,-2,-1,-55,19,74,-3,3,2,-59,10,80,-4,3,1,-62,15,81,-5,3,1,2
-83,17,16,0,-13,-1,-84,10,14,0,-12,-1,-80,8,16,-1,-11,-1,-50,-7,59,-3,-5,8,-52,-8,62,-4,-4,7,-56,-3,63,-4,-4,7,-68,9,74,-11,7,7,-66,14,68,-11,7,7,-66,16,72,-11,7,7,1
-95,3,5,-1,-1,-1,-96,0,4,-1,-2,0,-94,-2,7,-2,-1,0,-50,-12,83,-7,-2,0,-53,-12,84,-8,-1,0,-57,-11,86,-8,-2,0,-58,18,76,-3,3,1,-58,19,78,-3,2,2,-60,15,79,-3,3,2,2
-93,0,11,-3,-2,0,-94,-3,9,-3,-2,0,-92,-1,10,-2,-2,0,-60,-9,85,-8,-2,0,-61,-10,86,-7,-2,-1,-58,-12,84,-7,-2,0,-63,16,83,-3,3,2,-60,16,83,-3,3,1,-55,15,79,-3,3,1,2
-91,1,9,-2,0,-1,-90,0,10,-2,0,-1,-92,5,9,-2,0,-1,-64,-16,83,-4,-2,0,-59,-16,80,-6,-2,0,-58,-14,79,-5,-1,0,-65,12,81,-2,1,3,-65,12,76,-2,1,3,-63,15,79,-1,1,3,2
-92,-2,17,-1,0,0,-94,-1,22,-1,0,0,-94,-1,22,0,0,0,-56,-8,84,-6,-1,0,-54,-12,84,-7,-2,0,-61,-13,87,-8,-3,0,-51,16,80,-3,3,2,-52,15,80,-3,2,2,-55,16,81,-3,2,2,2
-94,-1,12,-1,1,0,-92,-1,8,-2,2,-1,-90,0,10,-1,2,-2,-64,-11,81,-6,-1,0,-62,-10,79,-6,-1,-1,-64,-10,79,-6,-2,-1,-62,15,76,-3,3,1,-65,15,75,-2,3,1,-67,20,77,-1,2,1,2
-92,4,6,0,2,-1,-93,4,7,0,2,0,-99,0,8,0,2,0,-54,-14,83,-6,-4,-2,-53,-16,84,-7,-3,-1,-57,-16,84,-8,-2,-1,-57,23,81,-2,2,1,-58,18,81,-2,1,1,-61,3,82,-1,1,1,2
-93,5,19,-1,0,0,-93,7,21,-1,0,0,-98,5,19,-1,0,0,-56,-18,84,-8,-4,0,-54,-16,84,-9,-4,0,-56,-14,85,-7,-3,0,-59,17,79,-1,2,1,-56,15,78,-2,2,1,-55,16,79,-2,2,2,2
-138,-5,13,32,10,1,-142,-7,14,33,9,2,-144,-6,12,33,9,3,-55,-13,92,14,-15,-16,-58,-12,91,12,-15,-14,-63,-11,91,11,-15,-14,-85,20,92,14,10,-14,-88,19,91,13,9,-15,-84,13,92,12,9,-16,1
-90,4,23,26,8,3,-90,6,22,27,8,2,-94,3,25,27,9,3,-62,-20,71,0,15,-35,-68,-23,71,0,15,-35,-64,-25,70,-1,15,-35,-55,8,69,0,13,-23,-57,4,74,0,13,-23,-59,9,70,0,13,-22,1
-91,1,10,-2,-1,0,-94,0,7,-2,-1,0,-94,-1,11,-1,-1,0,-63,-10,84,-6,-1,0,-60,-11,83,-6,-1,0,-57,-10,83,-8,-2,1,-59,16,83,-3,3,3,-59,19,81,-3,3,3,-62,23,83,-3,3,2,2
-85,12,22,14,-1,-3,-85,12,20,13,-1,-3,-86,12,21,12,-1,-3,-59,-11,67,-2,0,-10,-55,-9,68,-2,0,-10,-58,-8,67,-1,0,-10,-53,4,76,-3,1,-1,-53,4,76,-3,1,0,-52,7,76,-4,1,-1,1
-79,5,18,-10,0,-2,-82,3,15,-11,0,-3,-81,4,14,-13,0,-3,-72,-4,69,-13,0,-1,-69,-5,73,-11,1,-1,-65,-8,73,-12,1,-1,-82,15,83,-11,-1,12,-90,14,86,-11,-2,11,-92,16,88,-11,-3,11,1
-87,3,15,-1,0,0,-90,0,23,-2,0,0,-91,-1,26,-2,0,0,-59,-15,86,-8,-2,0,-54,-11,84,-7,-2,-1,-52,-13,82,-8,-3,0,-54,11,76,-4,3,3,-56,14,75,-4,3,3,-58,18,83,-4,3,2,2
-100,17,36,14,-16,-11,-100,14,35,13,-17,-11,-96,13,33,13,-18,-11,-61,-4,55,17,-17,-7,-62,-6,53,17,-17,-7,-64,-5,52,17,-17,-6,-32,4,55,6,5,-11,-32,6,59,5,6,-10,-35,9,55,5,7,-10,1
-93,5,11,-2,0,-1,-96,2,12,-2,0,-1,-92,3,11,-2,1,0,-56,-11,84,-8,-4,0,-57,-14,82,-7,-4,0,-58,-13,83,-6,-3,0,-62,15,79,-3,2,2,-63,18,78,-2,2,2,-63,18,79,-3,2,2,2
-94,2,14,-1,0,0,-94,0,16,-1,0,-1,-94,0,12,-1,0,-2,-56,-16,88,-9,-3,0,-52,-11,88,-6,-1,0,-50,-12,88,-6,-2,0,-55,17,85,-3,3,2,-51,15,81,-3,3,2,-52,15,77,-2,2,2,2
-100,13,10,1,6,-13,-102,14,11,1,6,-13,-105,15,17,0,6,-13,-81,-29,92,20,-11,-6,-81,-34,91,19,-11,-7,-80,-37,91,20,-11,-7,-55,8,60,11,-17,-19,-54,9,66,11,-17,-19,-54,7,64,10,-16,-19,1
-89,2,8,5,-4,-7,-93,5,6,5,-4,-7,-96,7,7,5,-5,-6,-74,-13,90,8,-11,-2,-76,-9,90,8,-12,-1,-73,-6,91,9,-12,-1,-64,15,92,1,2,-15,-66,13,88,2,3,-15,-63,14,91,2,4,-15,1
-98,-2,-1,8,2,5,-99,-1,-1,9,2,5,-100,0,-1,10,2,5,-86,-16,121,-25,-5,-4,-87,-19,123,-24,-6,-4,-93,-20,123,-26,-8,-4,-65,16,78,-5,-11,-6,-64,18,80,-4,-9,-6,-64,23,82,-4,-8,-6,1
-109,-8,29,3,15,1,-106,-6,30,1,15,1,-102,-7,27,1,15,1,-70,-10,87,-9,3,1,-70,-8,84,-8,2,1,-72,-13,83,-10,1,1,-56,7,66,0,-7,-5,-53,4,70,0,-7,-6,-50,6,73,0,-6,-5,1
-94,0,11,-2,2,0,-96,2,13,-1,1,0,-97,3,18,-1,1,0,-55,-16,85,-8,-3,-1,-55,-13,85,-7,-3,-1,-58,-10,85,-6,-2,0,-56,10,80,-5,4,1,-55,16,81,-4,3,1,-56,17,82,-3,2,1,2
